author,work,metronome,meter
Dīrghatamas Aucathya,b01_h144_01,SS.w.SS.ww.Sw.SwS.|SS.wSS.wwSwS.ww.|wS.wS.wwS.SwSwS.|S.Sw.SS.wwS.w.SwS|,jagatī
Dīrghatamas Aucathya,b01_h144_02,wS.wSw.SwS.wSww.|SS.SSw.wwS.wSwS.|wS.wSS.wwS.w.Sww.|wS.wS.wwS.Sw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h144_03,wSwS.wwwS.w.S.wS.|wSw.SS.wwSwS.ww.|S.S.wS.w.wwS.w.Sw.S.|SS.w.SS.w.wSw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h144_04,w.S.wS.wwwS.wSwS.|wSS.SS.wwS.wSwS.|wS.w.SS.wwS.wSww.|wS.wS.wwS.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h144_05,w.S.SSw.SwS.wS.wS.|SS.SSw.SwS.wSwS.|wS.wS.www.S.w.Sww.|wSwSS.wwS.wSww|,jagatī
Dīrghatamas Aucathya,b01_h144_06,wS.w.SS.wwSw.SwS.|S.SwSw.wwS.wS.wS.|SS.w.SS.wwS.wSwS.|wSwS.SwS.Sw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h144_07,SS.wSS.ww.Sw.S.wS.|SS.wSw.wwSw.SwS.|S.SwS.wwS.ww.SwS.|SS.SSS.wwS.wS.wS|,jagatī
Dīrghatamas Aucathya,b01_h145_01,S.SwS.w.wSS.w.Sw.|w.wSS.SwS.S.w.SwS.|SS.SS.wwS.Sw.SwS.|w.SSw.wwS.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h145_02,w.S.SSw.w.wS.w.SwS.|SSw.SS.wwS.w.SwS.|w.SwS.wwS.SwS.wS.|SS.SS.wwS.SwwwS|,jagatī
Dīrghatamas Aucathya,b01_h145_03,w.S.SSw.wwS.w.SwS.|SSw.SS.wwS.wSw.S.|wSSS.wwS.SwSwS.|SSSS.ww.SSw.S.wS|,jagatī
Dīrghatamas Aucathya,b01_h145_04,wSSS.www.S.wSww.|SS.SS.SSw.wwSw.|wS.SS.wwS.SwS.wS.|w.S.SSw.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h145_05,w.S.wS..wwS.wSw.|wS.ww.wwSS.w.Sw.|w.SwS.wwS.SwSS.|SS.SS..wwS.w.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h146_01,wSSS.SwSS.wSS.|wSw.SS.wwS.wSS.|wSw.Sw.wwS.wSw.|SS.wS.SwSSwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h146_02,SS.wS.ww.wSw.SS.|wwS.SS.wwSw.Sw.|SwS.wS.w.wSw.SS.|wSw.SS.wwSS.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h146_03,wSS.Sw.ww.SwSS.|SS.SS.w.wwS.wSS.|wwwSS.SwS.wSS.|SS.SS.ww.wS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h146_04,SSS.wS.wwS.wSw.|SS.wS.SwSS.wSS.|wSSS.S.wSSw.Sw.|Sw.SS.wwS.SwS.wS|,triṣṭubh
Dīrghatamas Aucathya,b01_h146_05,wSSS.ww.SSw.Sww.|SSwS.wS.SSw.SwS.|wSS.w.wwS.S.wSwS.|SSwS.wwS.SwSwS|,triṣṭubh
Dīrghatamas Aucathya,b01_h147_01,wS.S.SS.wwSw.SS.|wSS..SSw.SwSS.|wS.S.SS.wwS.wSS.|wSw.SS.wwSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h147_02,SS.S.Sw.wwS.wSw.|SSSS.wwSS.wSS.|SwS.S.ww.wS.wSw.|SSS.S.wwS.SS.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h147_03,S.SwS.SwSS.S.SS.|SSS.SS.wwS.wSS.|wSw.S.wwS.SwSS.|SSw.S.wwS.Sw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h147_04,S.S.SS.wwwS.wSw.|wSSS.SwwS.wSw.|SS.wS.ww.Sw.S.SS.|ww.SSw.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h147_05,ww.S.S.wwwS.wSS.|SS.SS.SwwS.wSw.|wS.SS.wwSS.wSw.|SS.SS.S.wwSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h148_01,wS.w.S..SS.SwSS.|SSS.SwSS.SwSS.|w.S.wS.wwwSw.Sw.|wS.w.SS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h148_02,wSw.S.w.wwSw.Sw.|SS.wSS.ww.Sw.SS.|wSw..SSw.Sw.Sw.|wSwS.wwSSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h148_03,SS.S.w.S.wwS.wSS.|wSwS.wwS.SwSS.|w.S.wSw.wwSw.SS.|SSS.w.wwS.SwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h148_04,wSw.SS.w.wSw.SS.|wS.SwS.ww.S.wSS.|S.Sw.SS.ww.Sw.Sw.|SS.w.SS.wwS.wS.S|,triṣṭubh
Dīrghatamas Aucathya,b01_h148_05,w.S.wwS.w.wSwS.|SS.SS.SwS.SwSw.|SS.wSS.w.wS.wSS.|SSw.S.wwSS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h149_01,wS.w.Sw.SwS.wS.S.|ww.wSw.wwS.ww.S.|wS.wSw.SwS.wS.S|,virāj
Dīrghatamas Aucathya,b01_h149_02,w.S.wS.wS.w.SwSS.|wSw.Sw.SwSwSS.|w.S.SSS.SSw.SS|,virāj
Dīrghatamas Aucathya,b01_h149_03,S.S.wS..SwS.wSS.|SS.wS.wwwS.w.SS.|wwS.w.wSS.wwSS|,virāj
Dīrghatamas Aucathya,b01_h149_04,wS.wSS.S.SwSw.|SS.wSw.wwSS.SS.|SS.wSS.wS.wSS|,virāj
Dīrghatamas Aucathya,b01_h149_05,wS.w.SS.S.wSS.|SS.wS.SwSS.wSS.|SS.S.SS.wwS.wSw|,virāj
Dīrghatamas Aucathya,b01_h150_01,wS.S.SwS.SS.|ww.SS.wS.w.S.|SSSw.www.S.wSw|,uṣṇih
Dīrghatamas Aucathya,b01_h150_02,w.wwSw.wwS.|wSS.w.wwwS.|wS.wS.wwwS.wSwS|,uṣṇih
Dīrghatamas Aucathya,b01_h150_03,w.SS.Sw.SwS.|wS.SSwS.wS.|SS.S.SS.wwS.wSw|,uṣṇih
Dīrghatamas Aucathya,b01_h151_01,SS.w.S.wwS.Sw.SwS.|wSwS.wwS.Sw.Sww.|wSSS.SwS.SwS.wS.|wS.wS.wwS.wwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h151_02,S.S.S.S.wwSSw.SwS.|w.SSS.w.wwS.wSww.|wS.wS.wwS.Sw.Sww.|wS.wS.wwS.SwSwS|,jagatī
Dīrghatamas Aucathya,b01_h151_03,S.S.SS.wwS.Sw.SwS.|wSwS.wwS.SwS.wS.|w.S.wSw.wwS.w.SwS.|w.SwS.wwS.SS.SwS|,jagatī
Dīrghatamas Aucathya,b01_h151_04,w.S.ww.www.S.wS.ww.|wSSS.ww.S.SwS.wS.|wS.wS.wwS.Sw.SwS.|wS.w.ww.ww.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h151_05,wS.Sw.wwS.Sw.SwS.|wSwS.ww.S.SS.SwS.|wSw.S.wwwSw.Sww.|S.Sww.wwS.SwS.ww|,jagatī
Dīrghatamas Aucathya,b01_h151_06,S.S.wSw.SwS.wSww.|Sw.Sw.www.Sw.Sww.|wS.wS.wwS.SwS.wS.|wS.SSw.SwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h151_07,S.S.SS.wwSS.w.Sww.|wS.SS.www.SwSww.|wSw.S.SwS.SS.Sww.|SS.wS.wwS.Sw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h151_08,wS.SS.wwS.Sw.Sww.|wSSS.wwS.S.wSww.|wSw.S.SwS.SwS.wS.|wSwS.wwS.Sw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h151_09,SS.wS.wwS.Sw.SwS.|wS.SSw.wwSw.SwS.|w.S.SS.wwS.Sw.SwS.|w.SSS.wwS.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h152_01,wS.SSw.SwS.wSS.|wS.SSS.SwS.w.SS.|wSwww.wwSw.Sw.|wSw.SSwwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h152_02,SS.wS.S.w.wSw.SS.|SS.SS.wwSw.wSS.|wSS.Sw.wwSw.SS.|SwwS.S.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h152_03,wS.SS.wwS.SwSS.|S.S.S.SSwwS.wSw.|SS.SS.www.S.w.Sw.|wS.wSw.wwS.w.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h152_04,wSw.S.ww.SS.wSS.|SSww.SwwSwSw.|wwwSS.wwS.wSS.|wS.SSw.wwSw.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h152_05,wSS.SS.wwSw.SS.|wSwS.www.SwSw.|wSS.Sw.wwS.wSS.|w.SS.Sw.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h152_06,S.SwS.SwSw.wSS.|SSwS.SwS.Sw.SS.|SS.SSw.wwSw.SS.|SSwSS.www.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h152_07,S.S.SSwwS.SwSS.|wwS.SS.wwS.wSS.|SSS.Sw.wwSw.SS.|SSS.SS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h153_01,wSwS.S.wS.wSS.|SSS.SSwwS.wSS.|wS.wSS.ww.S.S.SS.|SSwS.w.SwS.wSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h153_02,SwS.S..Sw.S.wSw.|wSw.SSwwS.wSw.|wSw.S.S.wwSw.SS.|SS.S.SS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h153_03,SSw.Sw.www.wSw.|wSw.SSwwS.wSS.|wSw.S.S.wwS.wSS.|w.SwSS.SwS.w.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h153_04,ww.S.Sw.wwSw.SS.|Sw.SS.w.SwSw.SS.|wS.S.Sw.SwS.wS.S.|SS.SS.www.SwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h154_01,SS.w.S.SwSS.w.SS.|S.SwSw.wwS.wSw.|S.SwSw.SwS.wSS.|wSwSS.SSSwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h154_02,w.S.SS.wwS.SwSw.|wS.w.SS.wwS.wSS.|SSwS.ww.SwwSw.|wSwSw.wwSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h154_03,w.SwS..Sw.Sw.Sw.|wSww.wwSSw.SS.|w.wS.SS.wwS.wSw.|SS.wwS.ww.S.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h154_04,SS.S.SS.wwS.wSw.|SSwSS.wwS.wSw.|w.S.wSw.wwS.wS.S.|SS.SSw.wwSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h154_05,w.SS.ww.ww.SS.SS.|wS.Sw.SwwS.wSw.|wSwSw.w.w.Sw.SS.|SS.wS.wwS.Sw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h154_06,S.S.SSw.Sww.wSS.|Sw.SS.SwSS.wSw.|SSw.w.wwSSw.SS.|wwS.ww.ww.Sw.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h155_01,w.S.wSw.SwS.wSwS.|wS.SSw.SwS.w.Sww.|S.Sww.SwSS.wSwS.|wS.Sww.SwSw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h155_02,Sw.SS.wwwS.wSwS.|SSSS.wwS.S.wSww.|S.SwSS.wwSwSw.S.|wSS.Sw.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h155_03,S.S.SSw.ww.Sw.SwS.|w.SwS.www.SwS.wS.|wSw.SS.wwS.wS.wS.|Sw.wSw.ww.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h155_04,Sw.w.Sw.SwS.wSww.|wSS.Sw.wwSw.SwS.|S.SwSS.ww.S.wSww.|wS.wSw.wwSSw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h155_05,wS.w.SS.wwS.wSwS.|wSSw..SwS.wSww.|wSw.Sw.ww.S.wSww.|wS.ww.wwSS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h155_06,wSS.SS.wwS.w.SwS.|SS.w.SS.wwS.wSwS.|wSwSS.wwSw.SwS.|wSwSS.ww.Sw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h156_01,wS.SS.w.SwS.wSwS.|wSSSw.SwS.w.SwS.|wS.S.SS.wwS.w.SwS.|SS.SS.w.SwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h156_02,S.SwSw.SwS.wSwS.|wSSwS.SwS.wSww.|S.Sw.Sw.wwS.wS.wS.|S.S.wSS.wwS.w.S.wS|,jagatī
Dīrghatamas Aucathya,b01_h156_03,w.S.SSS.SwS.wS.ww.|wSw.SS.wwS.wSww.|Sw.SSS.Sw.S.wSww.|wS.S.SS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h156_04,w.Sw.SS.wwS.w.SwS.|wS.wSw.SwSw.SwS.|SSw.Sw.Sww.wSwS.|wS.w.SS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h156_05,S.S.wSw.wwSw.Sww.|SSw.SS.wwS.wSwS.|SS.wSS.wwSw.Sww.|wSw.SS.wwSw.SwS|,jagatī
Dīrghatamas Aucathya,b01_h157_01,wSw.SS.w.w.Sw.SwS.|w.wS.SS.ww.SS.SwS.|SSSS.SwS.SwS.wS.|SSS.SS.wwS.wS.wS|,jagatī
Dīrghatamas Aucathya,b01_h157_02,S.SSS.www.SwS.wS.|wSw.S.wwS.Sw.Sww.|SSS.Sw.wwSw.SwS.|wS.wS.SwSS.wSww|,jagatī
Dīrghatamas Aucathya,b01_h157_03,SS.wSS.wwSwS.wS.|SSwS.SwS.Sw.SwS.|wSwS.wwS.SwSwS.|S.w.S.SS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h157_04,S.w.SS.www.SwS.wS.|wwSS.S.wwS.wSwS.|SS.SSS.S.wSw.SwS.|SwS.SS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h157_05,wS.w.SS.wwSw.SS.|wS.SSw.wwSw.SS.|ww.SS.w.wwS.wS.w.|wSwS.SwS.SwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h157_06,wS.S.S.wwS.SwSw.|wS.S.S.wwS.SwSw.|wS.S.Sw.ww.Sw.SS.|S.S.wSS.wwS.wSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h158_01,wS.SS.wwSS.wSS.|wSwS.S.wwS.wSS.|SS.w.S.Sw.SwwS.S.|w.S.SSS.wwSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h158_02,S.S.SS.wwwS.w.SS.|wS.S.SS.wwS.wS.S.|www.SS.SwS.wSS.|SSSSw.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h158_03,SS.w.S.S.SwSw.SS.|w.SS..SwS.Sw.Sw.|ww.S.wS.wwS.wSS.|SS.w.Sw.wwSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h158_04,wSww.Swww.wSS.|S.S.wS.wSwS.w.SS.|S.S.SS.wwwS.wS.S.|w.S.S.SS.ww.SwS.S|,triṣṭubh
Dīrghatamas Aucathya,b01_h158_05,w.S.wS.wwS.SwwS.|SS.w.S.wwSw.wSS.|wS.w.SS.SwS.wSS.|wS.Sw.wS.SS.wS.w|,triṣṭubh
Dīrghatamas Aucathya,b01_h158_06,SwwS.SwSS.|wSS.wwS.wS.|wS.SS.wSwS.|SS.www.SwS|,anuṣṭubh
Dīrghatamas Aucathya,b01_h159_01,S.SS.SS.wwS.wSwS.|wS.wS.wwSS.wSwS.|SSS.S.SwSS.wSwS.|SS.wS.SwSS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h159_02,ww.SS..ww.SwS.wS.|SS.wS.wwS.S.wSwS.|wSwS.wwS.Sw.Sww.|wS.wSS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h159_03,S.SwS.wwwS.wSwS.|wS.SS.SwS.SwSwS.|SS.w.SS.wwS.w.Sww.|SSw.SS.ww.SwSwS|,jagatī
Dīrghatamas Aucathya,b01_h159_04,S.SwS.wwS.SwSwS.|SS.wSS.wwS.wSwS.|SSSS.Sw.S.SwS.ww.|wSS.SS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h159_05,S.SS.Sw.wwS.wSwS.|wS.SSS.wwS.wSwS.|SSS.SSwwS.wSwS.|wS.SS.wwSS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h160_01,S.S.SSwwS.SwSww.|wSwS.wwS.SwSwS.|wSwS.wwS.Sw.SwS.|SS.SS.SwS.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h160_02,wSwwS.wwS.wSwS.|wS.SS.w.wwSw.SwS.|wSwS.wwwS.w.SwS.|wS.S.S.ww.SS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h160_03,w.SS.SS.wwS.wSwS.|wSw.SS.wwSw.SwS.|SS.w.SS.wwS.wSwS.|SSS.SS.wS.Sw.Sww|,jagatī
Dīrghatamas Aucathya,b01_h160_04,wS.SSS.wwS.wSwS.|S.wSw.SwS.SwSwS.|w.S.wS.wwS.SwSwS.|wwSS.SwSS.w.SwS|,jagatī
Dīrghatamas Aucathya,b01_h160_05,S.S.wSS.wwS.wS.wS.|SS.SSwwS.SwS.wS.|SSw.SS.wwSw.SwS.|wSww.SS.SS.w.SwS|,jagatī
Dīrghatamas Aucathya,b01_h161_01,w.S.SS.S.wSS.w.SwS.|w.SwS.SwS.S.w.Sww.|w.Sww.wwS.S.wSwS.|SS.SS.ww.S.Sw.Sww|,jagatī
Dīrghatamas Aucathya,b01_h161_02,SS.wwS.wwS.wSww.|S.S.SS.SwS.S.w.SwS.|SSwS.ww.SS.wSww.|SS.SS.SwSS.wSww|,jagatī
Dīrghatamas Aucathya,b01_h161_03,SS.SS.ww.w.SwSww.|SS.SS.ww.wSw.SwS.|SS.SS.wwS.SwS.wS.|SS.Sw.ww.S.SS.Sww|,jagatī
Dīrghatamas Aucathya,b01_h161_04,wwSw.wwS.w.wSww.|wS.wS.S.w.SS.w.SwS.|wSSS.wwS.wwS.wS.|S.S.SS.Sw.SS.w.SwS|,jagatī
Dīrghatamas Aucathya,b01_h161_05,wSSS.wS.SS.w.SwS.|wwS.S.SwSw.wSww.|SS.SSw.SwS.wS.wS.|SS.SS.wwS.SwS.wS|,jagatī
Dīrghatamas Aucathya,b01_h161_06,SS.wS.wwS.SwS.wS.|wSwS.SwSS.wSww.|wS.SS.SS.SS.wSww.|wwwS.SwS.Sw.Sww|,jagatī
Dīrghatamas Aucathya,b01_h161_07,S.SwS.S.wwSw.SwS.|S.wSS.wwS.SwSww.|SSwS.SS.Sw.wSww.|SS.ww.ww.SS.wSww|,jagatī
Dīrghatamas Aucathya,b01_h161_08,ww.wwS.wwS.SwSww.|wS.S.S.wwS.SwSwS.|SSwS.ww.S.Sw.Sww.|wSS.S.wwS.SwSwS|,jagatī
Dīrghatamas Aucathya,b01_h161_09,SS.SSS.ww.SS.SwS.|SS.SSw.ww.SS.SwS.|wSSS.wSS.SS.SwS.|wS.wSS.wwS.wSww|,jagatī
Dīrghatamas Aucathya,b01_h161_10,SS.Sw.wwS.S.wSww.|Sw.SS.Sww.SwSww.|S.SwS.ww.SS.wSwS.|S.S.SSS.wwS.wSwS|,jagatī
Dīrghatamas Aucathya,b01_h161_11,SSw.SS.wwSwS.wS.|wSw.wS.wwSwS.ww.|wSwSw.w.wSwS.wS.|w.SSw.wwS.Sw.Sww|,jagatī
Dīrghatamas Aucathya,b01_h161_12,SSw.S.wwS.SwSww.|wS.S.SS.wwS.w.Sww.|wwww.S.wSS.w.SwS.|S.SwS.S.SS.SwSww|,jagatī
Dīrghatamas Aucathya,b01_h161_13,wSSw.wwS.w.wSww.|wSww.w.wS.S.wSwS.|SS.SS.SwwSw.SwS.|SSww.ww.SS.w.Sww|,jagatī
Dīrghatamas Aucathya,b01_h161_14,wS.Sw.wwS.SwSw.|wS.SS.SwSSw.Sw.|SS.Sw..wwS.wSS.|SS.SSS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_01,S.S.SS.wwS.SwSw.|Sw.wSS.wwS.wS.S.|S.SwS.SwSSw.SS.|wSSS.wwS.SwSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_02,S.SwS.SwS.SwSw.|SS.wSS.wwS.wSw.|SS.wS.SwS.SwSw.|SSSS.ww.S.Sw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_03,SS.SS.wS.SSw.SwS.|SS.SS.SwS.SwSww.|wSwS.S.wSSw.SwS.|SS.SS.SwwSw.Sww|,jagatī
Dīrghatamas Aucathya,b01_h162_04,S.wSw.wwS.SwSS.|S.SwS.ww.SS.wSw.|SS.SS.wwS.Sw.Sw.|SS.SSS.wwSwS.wS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_05,SSSw.SwS.SwSS.|SSSw.ww.SS.wSS.|Sw.SSw.wwSwSw.|wSSw.SwS.S.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_06,SSSS.ww.S.SwSS.|wSS.S.SwSSw.Sww.|S.SwS.wwS.SwSw.|wS.SS.wwSS.w.Sww|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_07,wS.SS.S.S.wSw.Sw.|SSS.SS.ww.SwSw.|S.SS.SS.wwS.wSw.|SSS.SS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_08,S.SwS.Sw.SSw.SwS.|S.SSS.wwS.Sw.Sw.|S.S.SS.www.SwS.wS.|SS.S.S.ww.SSw.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_09,w.SSS.wwS.SwSw.|S.S.wS.wwS.Sw.Sw.|S.SwS.wwS.S.wSw.|SS.S.S.ww.SSw.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_10,w.SSw.wwSSwSw.|w.SSS.wwS.SS.Sw.|wwS.S.wwSS.SSw.|ww.SS.wwSS.wSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_11,S.S.SS.SwS.SwSS.|ww.SS.wwSSwSww.|S.S.SS.S.wS.S.wSw.|SSS.w.wSS.Sw.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_12,S.SwS.wwSSw.SS.|w.S.SS.wwS.S.wSw.|S.SwS.SwSS.wSww.|wS.SS.wwSS.w.Sww|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_13,S.SwS.SwSS.wSS.|S.SSw.Sw.SSwSw.|SwwS.wwSS.wSS.|SS.SS.ww.SSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_14,SwwS.wwwS.wSwS.|S.w.SSw.SwS.|S.w.wS.S.w.SS.wSw.|SS.S.S.ww.SSw.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_15,S.wSS.wwS.SwSS.|SS.SSw.ww.Sw.Sw.|SS.Sw.wwSS.wSwS.|S.SSS.ww.SSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_16,w.SSw.Sw.wSwSw.|wSSS.S.wSSw.SS.|SSw.SSS.SSS.|wS.SSw.S.SwSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_17,S.S.SS.wwS.SwSw.|SwS.S.wwS.S.wSS.|wSw.S.wwS.SwSw.|SS.S.S.SwS.SwSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_18,wSSS.SwS.SwSS.|SS.SSS.wwS.w.Sw.|SSS.SS.wwS.wSw.|wSww.wwSS.w.Sw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_19,SS.Sw.wwSS.wSS.|wS.SSS.wwS.wS.S.|S.S.SSS.wwS.wSw.|SS.SSS.w.wSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_20,S.S.wS.ww.SSwSS.|S.wwS.Sw.S.SwS.S.|S.S.Sw.wwSSwSS.|SS.SSw.wwS.wS.S|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_21,w.S.w.SS.wwS.w.Sww.|SS.w.Sw.wwS.wSS.|wS.S.SS.wwS.wSS.|wSS.SS.ww.SwSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h162_22,wwwS.S.SS.wSwS.|SS.SS.ww.SSwS.ww.|wSSS.S.wwS.wSS.|SS.S.SS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_01,w.SSS.wwS.SwSw.|SS.wSS.ww.S.wSS.|SSw.SS.wwSw.SS.|wSSS.ww.SS.S.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_02,wSw.SS.ww.Sw.Sww.|Sw.SS.wwS.S.wSS.|SSS.Sw.wwS.wSS.|SS.SS.wwS.w.wSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_03,ww.wS.ww.SSS.SS.|wS.wS.wwSS.wSw.|ww.SSw.wwS.wSw.|SS.S.Sw.ww.SwSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_04,Sw.w.SS.ww.SwSS.|Sw.SS.Sw.SS.wSS.|wSw.S.wwS.Sw.SS.|SS.w.SS.wwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_05,wS.S.SS.wwSwSw.|wS.wSS.wwS.wSS.|SS.S.SS.wwS.wSw.|wSw.S.wwSSw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_06,SSS.S.wwSS.wSS.|wS.wS.wwSS.wSS.|wS.wSS.wwS.wSw.|wSwS.SwSS.wSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_07,SS.S.Sw.Sww.wSS.|wSwSw.ww.S.wS.S.|wS.S.SS.ww.Sw.Sw.|S.S.wSw.SwS.wSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_08,wS.S.wS.ww.SS.SS.|ww.SS.ww.wS.wSS.|wS.SSS.ww.Sw.Sw.|ww.SS.wwS.SwS.S|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_09,wSwSS.wS.Sw.SS.|wSwS.www.Sw.SS.|SS.w.Sw.wwSw.SS.|S.SSS.wwS.SwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_10,SSSS.wwwSwSS.|S.SwSS.wwSS.SS.|SS.wS.wwwS.wSS.|w.SwS.www.Sw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_11,ww.wSS.wwSw.SS.|ww.SS.Sw.wS.wSS.|ww.SSw.SwS.wSS.|wSSw.SwSS.wSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_12,wS.SS.wwS.SS.SS.|SSSS.wwS.SwSw.|wS.wS.SwS.Sw.Sw.|ww.SS.wwS.Sw.SS|,triṣṭubh
Dīrghatamas Aucathya,b01_h163_13,wS.SS.wwS.S.wSw.|SS.SS.wwS.SwS.w.|SS.SS.SwwS.w.SS.|wS.SS.SwS.SwSw|,triṣṭubh
Dīrghatamas Aucathya,b01_h164_01,Sw.SSw.wwSw.SS.|SS.SS.SwS.Sw.SS.|wSS.SS.wwSS.Sw.|SSSS.SwS.SwSS|,triṣṭubh
Dīrghatamas Aucathya,b01_h164_02,Sw.SSw.ww.SwSw.|SS.SS.www.SwSS.|wSw.Sw.www.wSS.|SSS.SS.wwSw.SS|,triṣṭubh
